Date,Open_^VIX,High_^VIX,Low_^VIX,Close_^VIX,Volume_^VIX,Open_QQQ,High_QQQ,Low_QQQ,Close_QQQ,Volume_QQQ,Open_SOXL,High_SOXL,Low_SOXL,Close_SOXL,Volume_SOXL,Open_SMH,High_SMH,Low_SMH,Close_SMH,Volume_SMH,Open_SOXX,High_SOXX,Low_SOXX,Close_SOXX,Volume_SOXX
2022-12-05,20.299999237060547,21.290000915527344,19.780000686645508,20.75,0,284.55594576895356,285.82986012151235,280.41077476341746,281.87091064453125,41482100,12.480473632620658,12.831486613555224,11.895451067861982,12.275715827941895,71095100,108.72012483765585,109.41270200180587,106.92039616020692,107.89098358154297,7069000,122.92316780934864,124.1091835521431,121.09378327936454,122.19856262207031,2709300
2022-12-06,20.690000534057617,22.600000381469727,20.3799991607666,22.170000076293945,0,281.71414634645646,281.8513228749803,274.63895362772695,276.03045654296875,53937600,12.226965035135217,12.28546766950352,11.095922162869195,11.427434921264648,86923400,107.79831048244354,107.89098056558173,104.64269023572885,105.52548217773438,6090000,122.1855584722782,122.31228814478645,118.41956016320017,119.6283187866211,2182200
2022-12-07,22.31999969482422,23.010000228881836,22.18000030517578,22.68000030517578,0,274.8447397211787,276.9026269405661,273.1886329036409,274.9035339355469,45614300,11.125172529445974,11.632192238944379,11.047169640272033,11.407933235168457,86276700,104.59391104930623,106.10099804724179,104.50124096892198,105.50109100341797,5651800,118.35130459834416,120.20993178571823,118.12709574788693,119.37159729003906,2111400
2022-12-08,22.809999465942383,23.280000686645508,22.059999465942383,22.290000915527344,0,276.2558592349817,279.127086341808,274.17838392348284,278.1569519042969,42594900,11.593189458723906,12.402470038068419,11.359179888294179,12.30496597290039,101888300,105.90589944872868,108.43722430017579,105.2913611235836,108.18848419189453,7260000,120.09947096465976,122.91016997010459,119.30012951223875,122.82243347167969,2694300
2022-12-09,22.549999237060547,23.209999084472656,22.18000030517578,22.829999923706055,0,277.1377547831242,279.9110109941769,275.9422227932472,276.3832092285156,47860500,12.178212310125186,12.66573082626984,11.875951350841454,12.012455940246582,88787400,107.8812152142039,109.27124402330392,107.03744271389962,107.32032012939453,4938400,122.27978296528812,123.83622250619428,121.24973261878489,121.68515014648438,1749000
2022-12-12,24.399999618530273,25.049999237060547,24.18000030517578,25.0,0,276.5595478138581,279.9109664340851,275.5208105017594,279.8521423339844,35732500,11.836948900111686,12.68523093448,11.641940766343405,12.65597915649414,73482200,106.70092112434223,109.29564637309515,106.3838914847553,109.23224639892578,6827600,121.08726468887934,123.97269223069695,120.46663891611388,123.83946990966797,2178900
2022-12-13,25.239999771118164,25.84000015258789,21.459999084472656,22.549999237060547,0,290.7001725834761,290.9255703073844,280.17559116121214,282.8606262207031,80667700,14.352545381997032,14.537802009071955,12.811986944689322,13.289754867553711,180078900,114.14856299170044,114.41681653724916,109.66143916117647,111.05147552490234,9469600,129.42832436672143,129.99202736884334,124.39078067483882,125.96785736083984,4521000
2022-12-14,22.829999923706055,23.469999313354492,21.06999969482422,21.139999389648438,0,282.2726408759975,285.56526574307185,277.51013104110666,280.7635498046875,64984400,13.172749929583286,13.679768679755679,12.226963790965504,12.675480842590332,139612300,110.73932928959277,112.03669558552144,108.06168331761461,109.13957214355469,7519000,125.66159801591252,127.16698901299642,122.62799463729547,124.07799530029297,3972000
2022-12-15,21.520000457763672,23.670000076293945,21.25,22.829999923706055,0,276.6673503076937,277.33373441141117,270.1409549170071,271.33648681640625,60554100,11.924700897993004,12.070956991616738,11.037417463506102,11.1154203414917,107181700,107.28130888673299,107.58369971072392,104.66218848172446,104.98409271240234,8833800,121.47124061321858,121.99910069170127,118.66572448188707,118.82864379882812,3881100
2022-12-16,23.260000228881836,23.829999923706055,22.09000015258789,22.6200008392334,0,270.66032135090643,272.198809432798,267.1422989779341,268.7494201660156,68300400,10.920413191940144,11.193423266025041,10.501147953490966,10.832659721374512,88813800,104.52075309131342,105.44256436865841,103.24289283137685,104.16958618164062,8276000,118.19651046962113,119.22292084654184,116.76605718961484,117.9293212890625,2465700
2022-12-19,22.6299991607666,22.860000610351562,21.610000610351562,22.420000076293945,0,269.01956123069436,269.1079636689438,263.7348400900163,264.9725341796875,44167900,10.842410516683875,10.871661364131002,10.091632566423128,10.423144340515137,82876800,104.16514256472367,104.34765236471549,102.04899080961394,102.93688201904297,7227000,117.80548884401422,118.0759371218073,115.26716212545384,116.46952819824219,2231700
2022-12-20,23.170000076293945,23.389999389648438,21.350000381469727,21.479999542236328,0,263.8036115650113,266.5147396211088,262.22214018368135,264.7662658691406,51064200,10.029779969650987,10.519037529146157,9.941713459632298,10.186342239379883,88304000,101.78755566441559,103.26244681254005,101.61490596879788,102.43374633789062,4510000,115.01627539578936,116.82144671897048,114.75559704019105,115.75919342041016,2275500
2022-12-21,21.25,21.290000915527344,19.940000534057617,20.06999969482422,0,265.8075852021753,269.9135487433851,264.9628005153472,268.60711669921875,46394700,10.401617499912831,11.027867612743266,10.372262302913168,10.900660514831543,83240400,103.07500856899382,105.02837830507085,102.80863517883897,104.72254943847656,5675200,116.5672984676677,118.7569655536422,116.34247054142158,118.36595916748047,2291700
2022-12-22,20.079999923706055,24.299999237060547,20.010000228881836,21.969999313354492,0,265.59143612286385,265.7191385524282,257.8116902008382,262.0355529785156,60278400,10.313551396192384,10.333122150446613,8.914274195302497,9.569879531860352,135617300,102.59652687297077,102.59652687297077,98.38394360918853,100.3817138671875,9549400,116.06548697959985,116.25122021837366,111.19086950202875,113.58256530761719,5403300
2022-12-23,22.170000076293945,22.639999389648438,20.780000686645508,20.8700008392334,0,260.7683665635483,263.2928575000429,258.8627227414645,262.6248779296875,39373600,9.383961782515332,9.59923540765541,9.031695680797947,9.560094833374023,92378600,99.67633526918945,100.48530801664711,98.62071687038184,100.3718490600586,3875800,112.59852004930454,113.68357987193724,111.4515516309768,113.6803207397461,2571900
2022-12-27,21.670000076293945,22.799999237060547,21.59000015258789,21.649999618530273,0,262.015811145323,262.12387854521467,258.3715266134447,258.9117736816406,38009000,9.374177218227109,9.383962595941902,8.933845486096166,9.07083797454834,78142100,99.67633592492253,99.80951509376186,98.31982623096418,98.57632446289062,4636200,112.77772994001228,112.88199979151791,111.11266398999813,111.62750244140625,3494400
2022-12-28,21.469999313354492,22.260000228881836,20.959999084472656,22.139999389648438,0,258.5090893374353,260.76834274592,255.13001173332722,255.4934539794922,47139000,8.904489693036135,9.227399670636453,8.552223584246756,8.669645309448242,83917300,98.1373051795908,99.20278365070939,96.94850765005936,97.32340240478516,5064000,110.90737140525074,112.26613845968281,109.53231615033086,109.98197937011719,2682000
2022-12-29,22.25,22.309999465942383,21.360000610351562,21.440000534057617,0,258.3028134858815,262.6641808412472,257.60539640207793,261.72119140625,45893600,9.080619944571746,9.618803440823445,8.982768993643536,9.462241172790527,90966000,98.86735608645465,100.82566341915927,98.5270017933262,100.50010681152344,8302000,111.77413571324126,114.01920057485901,111.36031540364789,113.4913330078125,3263100
2022-12-30,21.829999923706055,22.399999618530273,21.59000015258789,21.670000076293945,0,258.9510719958088,261.69166723504253,257.64464056038173,261.56396484375,37858300,9.070835502708233,9.491596364750517,8.865347292618848,9.462241172790527,64369800,99.0005424921934,100.23867070463011,98.23103274164215,100.10548400878906,4411000,111.86861952007659,113.57603917172092,111.060526353274,113.38704681396484,2010000
2023-01-03,23.09000015258789,23.760000228881836,22.729999542236328,22.899999618530273,0,263.8920592442093,265.3654934443189,257.48754271282064,259.7959289550781,42335300,9.951500947175127,9.990641522915656,8.99255544175476,9.158903121948242,97509800,101.90100286720323,101.99472655369225,98.70457505541803,99.33596801757812,4472400,115.30627354991819,115.51155412369008,111.60143090982221,112.2824478149414,2844600
2023-01-04,22.93000030517578,23.270000457763672,21.940000534057617,22.010000228881836,0,261.91765375652096,262.7133057533719,257.8804288307471,261.0335693359375,47754900,9.6677307004002,10.049351980626406,9.374175941240416,9.85364818572998,114576600,101.17095803505049,102.404148613114,99.9722928792378,101.86154174804688,10039800,114.41998066808232,115.81133171639283,113.10030815002396,115.17267608642578,3257100
2023-01-05,22.200000762939453,22.920000076293945,21.969999313354492,22.459999084472656,0,259.36371929767733,259.5306917199179,256.63295577810726,256.947265625,45396700,9.589449359481424,9.785152217188221,9.32524980168862,9.36439037322998,83312800,100.63329043832114,101.48172623586969,99.97723208749588,100.03643035888672,5936200,114.03549361726107,114.84683855618972,113.04492623647347,113.23065948486328,2671800
2023-01-06,22.690000534057617,22.899999618530273,21.0,21.1299991607666,0,258.6859086561472,265.1591919339073,255.72920809325254,264.03936767578125,54659700,9.736225356376176,10.8321621899392,9.354605052933497,10.636459350585938,123492600,101.6888943458633,105.0234465611732,100.06601882038474,104.41178131103516,7005400,114.76211579908399,119.12190221086894,113.21109710281077,118.49954223632812,4898400
2023-01-09,21.75,21.979999542236328,21.270000457763672,21.969999313354492,0,266.03337744781555,270.4144089720357,265.139520633471,265.74853515625,45568700,11.282279968261719,12.006381923784827,11.037651168835147,11.282279968261719,136968300,106.34049913217189,108.87593885752555,105.7830945387985,106.685791015625,11422600,120.67291591432935,123.42629318732588,119.90392486207203,120.68268585205078,4581300
2023-01-10,22.219999313354492,22.459999084472656,20.579999923706055,20.579999923706055,0,264.7172033490731,268.1061143144533,264.2064235707528,267.998046875,35247800,11.135504448332041,11.732398457304043,10.949586015036138,11.712828636169434,90401400,106.31090699152809,108.07683699406097,105.92121451158768,108.0718994140625,5464000,120.26886049696218,122.40965512607916,119.64324144280361,122.24346923828125,2825400
2023-01-11,20.799999237060547,21.25,20.6200008392334,21.09000015258789,0,269.06871422407676,272.7424668315669,268.28286475115624,272.6343994140625,44077000,11.722613230437787,12.16294587642355,11.399703245504856,12.133589744567871,80469400,107.95351734913474,109.3396224975586,107.13960696758423,109.3396224975586,5737000,122.31842509023197,123.87270292475999,121.28876310328056,123.82056427001953,2682000
2023-01-12,21.559999465942383,21.799999237060547,18.829999923706055,18.829999923706055,0,273.19426632838184,275.13920972773764,268.89183485461996,274.1077880859375,60600000,12.319507141334421,12.798979389656962,11.566049951240545,12.544565200805664,135343400,110.23738050484206,111.70734923264253,107.9781742482857,110.977294921875,7704600,124.48854033673803,126.08191278481175,121.9176371322581,125.32595825195312,3324000
2023-01-13,19.0,19.40999984741211,18.010000228881836,18.350000381469727,0,271.60303095801214,276.2394383275184,271.2690561446822,275.9938659667969,44802900,12.104235068084403,12.720699865874359,12.00638409056559,12.671773910522461,74389800,109.78849611926945,111.43603695098051,109.4185389400458,111.37683868408203,4264400,123.69999364378803,125.85707644384432,123.5468442851446,125.84403991699219,2079000
2023-01-17,19.889999389648438,20.219999313354492,19.209999084472656,19.360000610351562,0,275.7973594990596,277.84053805638007,274.6284328189318,276.5537414550781,36269700,12.603277307782548,13.141460915047652,12.397789055306232,12.779410362243652,74500500,111.10061236626335,112.78761630920604,110.93783029368134,112.037841796875,5059200,125.41393883607448,127.26147146326541,124.82417016978337,125.9874267578125,3017400
2023-01-18,19.280000686645508,20.579999923706055,18.709999084472656,20.34000015258789,0,278.0959421055457,279.6479761696121,272.75231526276207,272.9585876464844,47754500,13.161029920013872,13.464370057980398,12.534780757530509,12.544565200805664,82050400,113.03918866328137,113.97148048631244,111.2831263957137,111.33738708496094,9374600,127.3983186824349,128.29439351445248,125.28034532084517,125.32595825195312,3512700
2023-01-19,20.43000030517578,21.709999084472656,20.170000076293945,20.520000457763672,0,271.3279426971678,272.46740184484133,269.03922189356564,270.2768859863281,44150400,12.21187007275959,12.251011579260304,11.370347279876661,11.517125129699707,99618400,110.28670818976394,110.62707001677161,108.38266150651972,108.614501953125,9283000,124.21155436980777,124.27672208231894,121.41581624687227,121.81008911132812,3775200
2023-01-20,20.280000686645508,20.700000762939453,19.40999984741211,19.850000381469727,0,271.8878547515882,278.00749770292623,270.826965555492,277.67352294921875,60613600,11.849820378500885,12.583706880221413,11.497555193621611,12.51521110534668,89921600,109.63065033245837,112.15622241073183,108.90060356485716,112.1463623046875,5709800,123.12000574748579,125.70068655655676,121.86876747132635,125.62248229980469,3352500
2023-01-23,20.209999084472656,20.329999923706055,19.549999237060547,19.809999465942383,0,278.5183841964085,285.0702386323586,277.7227320682298,283.8423767089844,52799900,12.896832581983391,14.589663685664634,12.847906627958828,14.42331600189209,125178200,112.96026119723453,117.74503931463984,112.80734676409368,117.43428039550781,12790000,126.79554287709551,132.37071784235422,126.59350649430588,131.9308319091797,5726700
2023-01-24,19.889999389648438,20.469999313354492,18.90999984741211,19.200000762939453,0,282.2215625090194,284.42188115202566,281.7009503309119,283.2627868652344,44875100,13.982983818167957,14.530952805331772,13.855776715198054,14.1297607421875,75816000,115.87059267462858,117.5230711878849,115.87059267462858,116.60064697265625,7328600,130.32111810945105,132.1621320549936,130.14190317454515,130.93370056152344,2370300
2023-01-25,19.559999465942383,20.899999618530273,18.989999771118164,19.079999923706055,0,278.74429755127477,283.25300303283507,276.20017118902257,282.6341857910156,50872000,13.415444607418817,14.315678745128611,13.043608686783475,14.217826843261719,93424800,114.59794279025309,116.97553041744668,113.59165501841979,116.71902465820312,6854000,128.6300398475436,131.52352304794027,127.64272406186497,131.28892517089844,3301200
2023-01-26,19.049999237060547,19.479999542236328,18.670000076293945,18.729999542236328,0,286.0622963157405,288.321549755741,283.4101031669652,288.1447448730469,51596300,14.697299227963992,14.971283231546394,13.992767999852967,14.912571907043457,111443300,118.23831410830425,118.89930246842384,116.36880045649183,118.81051635742188,7196400,132.79429859030373,133.67081867004458,130.59812087978702,133.5013885498047,3896700
2023-01-27,18.899999618530273,19.0,17.969999313354492,18.510000228881836,0,286.82849916891985,292.97764028486847,286.71062923956885,291.0130615234375,56441900,14.188471420455283,15.02999421703228,14.041694503172803,14.658158302307129,101402600,116.85221322517378,118.97330265388547,116.36880459665758,118.03114318847656,7254600,131.1944284488618,133.79791589309698,130.85553834245297,132.65093994140625,4289700
2023-01-30,19.760000228881836,20.25,19.540000915527344,19.940000534057617,0,287.74207474530715,289.16640660373514,284.7559360547013,285.1291809082031,49405800,14.04169602622611,14.30589469262825,13.435015671585672,13.503512382507324,81286700,116.30467773598814,117.27150253197127,115.10602001896059,115.20467376708984,8050000,130.84250075128298,131.63429829581858,129.02429290548656,129.12855529785156,4384500
2023-01-31,20.1200008392334,20.700000762939453,19.1299991607666,19.399999618530273,0,285.1684647445243,289.5003650731984,285.06042728762225,289.4021301269531,46705100,13.376302895534,14.23739638589026,13.346947700744813,14.208041191101074,97363300,114.88403662776516,116.96566302327273,114.53381470218258,116.95580291748047,5484000,128.88094131601596,131.59847611856063,128.75710919608224,131.53656005859375,3104100
2023-02-01,19.6200008392334,20.040000915527344,17.700000762939453,17.8700008392334,0,289.1958020757735,298.0560409435984,287.12315602408205,295.59051513671875,67562200,14.413531683744553,16.908747123713702,14.364606659309295,16.439058303833008,150219900,117.57240460234615,123.62489915170751,117.27643582298822,122.47063446044922,15518600,132.18822703754512,139.79341505426927,132.07092812103008,138.39553833007812,7244100
2023-02-02,17.739999771118164,19.25,17.059999465942383,18.729999542236328,0,302.12281452483154,308.12458949365566,301.29769487157955,306.1993103027344,83070600,16.957669953181643,18.004681018081513,16.64454535803811,17.53499412536621,116420900,123.84687689054078,126.10114553357764,123.12669022356795,125.08992767333984,12985800,139.81298443261224,142.7553469176849,139.01792024144697,141.60186767578125,7456200
2023-02-03,18.56999969482422,19.299999237060547,17.93000030517578,18.329999923706055,0,299.53932549956994,306.8573933607601,299.14641574356017,300.7573547363281,76170800,16.41948817757691,17.740482401565192,16.24335511667983,16.566265106201172,94867600,122.45582790227166,125.44015069185585,122.06614298025504,122.79125213623047,7489600,138.45422646508428,142.02872660171766,138.1023147392104,138.83871459960938,5555400
2023-02-06,19.229999542236328,19.809999465942383,19.209999084472656,19.43000030517578,0,298.13465635865975,300.4921448518524,296.8674946774453,298.2132263183594,40802300,15.773667739141846,16.497768850120078,15.519252599445133,15.754096984863281,77254800,120.8280181099049,122.4311659512995,120.24101815753728,120.74909210205078,7811400,136.66856955825966,138.6855470739328,135.97126450009497,136.58384704589844,2496300
2023-02-07,19.540000915527344,19.989999771118164,18.43000030517578,18.65999984741211,0,298.0855644166576,305.5215031546049,296.96576997046435,304.3918762207031,67584000,15.871513552546988,17.466494140613776,15.783447048107995,17.212080001831055,119100900,121.12399072253858,124.93208416425331,120.85268726617316,124.37467956542969,10309200,137.11172240708527,141.6018515004287,136.7663290088231,140.92735290527344,3285300
2023-02-08,18.8799991607666,20.1200008392334,18.549999237060547,19.6299991607666,0,303.07559129467853,304.01858076064036,298.29184653267987,298.97943115234375,56720900,16.957672414032675,17.309938567873957,15.99872773565372,16.135719299316406,72392900,123.81727043206261,124.64597845690199,121.64685791422323,121.9378890991211,7844600,139.98891837766328,141.1391458265823,137.57441623711404,137.89700317382812,3522000
2023-02-09,19.239999771118164,21.079999923706055,19.020000457763672,20.709999084472656,0,303.37020004952325,303.5175374375631,294.8832367504567,296.3370056152344,49137800,16.957671956861315,17.515425441159838,15.861733877995604,16.223785400390625,84793400,124.1477620276728,125.58813529012346,121.51860625907443,122.42129516601562,8767200,140.35061728546498,141.92444258023718,137.22578808002496,138.24893188476562,3015600
2023-02-10,20.739999771118164,21.940000534057617,20.440000534057617,20.530000686645508,0,294.17610699798445,296.22908871217567,291.9855903476071,294.3922119140625,50050100,15.714954990622703,15.871517287272834,14.922358130535196,15.460541725158691,78447700,121.0351901022424,121.46927560740468,119.15087875599355,120.36433410644531,7529800,136.83479428056188,137.2323339219842,134.57018164139996,136.0495147705078,2947800
2023-02-13,21.65999984741211,21.690000534057617,20.329999923706055,20.34000015258789,0,295.7967459198779,299.6964351681775,294.61798691164785,299.1070556640625,39636700,15.64645696889474,16.262922556369443,15.235480532701446,16.067218780517578,60332300,120.88227834415362,122.49529381215419,119.9993171558563,122.1746597290039,4030400,136.69137328422298,138.44767987983906,135.4987846191539,138.05014038085938,2122500
2023-02-14,20.719999313354492,20.75,18.479999542236328,18.90999984741211,0,297.525638207101,302.27008261908674,295.5806944853738,301.3172607421875,64079100,15.71495355521894,17.153372090565338,15.333333225287673,16.95766830444336,111460800,121.34596146264612,125.17872015781133,120.64551006798813,124.80382537841797,9482000,136.83150305046894,140.97949061104504,135.80509274590705,140.55589294433594,3252000
2023-02-15,19.3700008392334,19.40999984741211,18.110000610351562,18.229999542236328,0,299.5000738577565,303.7926743384244,298.8124891680649,303.6257019042969,43100600,16.448842692279555,17.212085345588157,16.077007676382507,17.16316032409668,74638200,123.16121595399454,124.8679551665442,122.11054261308026,124.79889678955078,7118800,139.09284688825164,141.2010652601161,138.06645151111329,141.12937927246094,2143500
2023-02-16,18.260000228881836,20.270000457763672,18.229999542236328,20.170000076293945,0,298.9892340005614,302.96749383532796,297.7810073210326,297.9283447265625,59498600,16.292276839218196,16.801105164053542,15.832375391599438,15.930227279663086,81774100,122.22399039905784,123.34865966325808,121.24730551736782,121.41008758544922,5418000,138.58781148587624,140.04107130562605,137.44410212326767,137.66893005371094,3444900
2023-02-17,20.940000534057617,21.299999237060547,19.81999969482422,20.020000457763672,0,295.7378914921876,296.582646029,292.82049063068604,295.8262939453125,58230700,15.636673340326524,15.77366674527495,14.716869410442262,15.166986465454102,82871000,120.55672077138848,120.93161556429419,118.68227691405494,119.752685546875,7574800,136.8543143334774,137.25510554813593,134.29644004107206,135.52487182617188,3064200
2023-02-21,21.799999237060547,23.34000015258789,21.799999237060547,22.8700008392334,0,291.9953457183186,293.43931228140923,288.68503536043335,288.8225402832031,46526700,14.472242316430629,14.981070757865448,13.591578854790338,13.709000587463379,68114400,117.89795468793531,119.15088058734828,115.98404794179005,116.11229705810547,7695800,133.41665718072292,134.9904822613539,130.88158956603277,131.1357421875,2208600
2023-02-22,23.030000686645508,23.6299991607666,22.020000457763672,22.290000915527344,0,289.40210806549914,291.1112820869066,287.37859423090794,289.0386657714844,51389200,13.806849526753316,14.100404281697156,13.24909614558941,13.532865524291992,70471500,116.32934377961084,117.25670557676129,114.97776408874248,115.54503631591797,6987600,131.44205126665528,132.42610034324852,129.718335816558,130.5068817138672,2285700
2023-02-23,21.959999084472656,22.43000030517578,20.889999389648438,21.139999389648438,0,292.69273702453154,292.84990690607964,287.3687159540404,291.5631103515625,69294400,14.804936005210124,15.010424247268375,13.973197660406514,14.756010055541992,94198000,119.50109681969829,120.21635337493319,117.55265721575005,119.63921356201172,11714200,134.89925901795203,135.440155649803,132.15239968102048,134.79824829101562,4617000
2023-02-24,21.350000381469727,22.899999618530273,21.31999969482422,21.670000076293945,0,286.59274989963956,287.7813116176916,284.9130135302651,286.68115234375,74332000,13.982982234127496,14.227611035237624,13.660072291316913,14.00255298614502,74689200,117.25176596405083,118.08047399808956,116.62530300384996,117.50334167480469,6208200,132.40653449229836,133.08103308304203,131.3899090953652,132.38372802734375,2842200
2023-02-27,21.989999771118164,22.020000457763672,20.68000030517578,20.950000762939453,0,289.8440919744796,291.2389259020136,288.1447208049551,288.7341003417969,48995000,14.638587883754523,14.687513831910298,14.188470840454102,14.188470840454102,61896900,119.36792516824087,119.53563729063244,117.94728712728079,118.03114318847656,5852000,134.5962289792999,134.61578377332253,133.03544019841996,133.0843048095703,2040900
2023-02-28,21.299999237060547,21.3700008392334,20.100000381469727,20.700000762939453,0,288.1054655277622,290.8755287965995,287.77149073307226,288.3608703613281,48243100,14.090621056550091,14.941930255804749,14.002555456489077,14.335249900817871,59300500,117.695724653942,119.66389221464684,117.49347957058774,118.09033966064453,4770600,132.77475732717917,135.34566836690453,132.48802825479208,133.54049682617188,1582500
2023-03-01,20.389999389648438,21.31999969482422,20.219999313354492,20.579999923706055,0,288.06620792003037,288.72432505115296,285.0604046615051,286.0426940917969,58287000,14.491811089232845,14.893002187609895,14.168900202076962,14.364603996276855,63832600,118.60333597203379,119.6441491010875,117.72036732001875,118.16925048828125,4725800,134.03248322535887,135.20553196903214,133.0484492021961,133.57630920410156,1922400
2023-03-02,21.40999984741211,21.420000076293945,19.549999237060547,19.59000015258789,0,283.5476586547441,289.2154576380953,283.26278633831913,288.40997314453125,53565900,13.708998153074269,14.912571399135937,13.366517460372187,14.68751335144043,73485400,116.59077815461332,119.73294555026466,115.76700769628144,119.21500396728516,6528800,131.49743059911322,135.28698780220873,130.47753867032895,134.64508056640625,3108300
2023-03-03,19.760000228881836,19.760000228881836,18.15999984741211,18.489999771118164,0,290.15849736757355,294.60826741292226,289.6476876641079,294.37249755859375,60511500,14.726655809009213,15.431187103397871,14.335249119599988,15.343120574951172,72055200,119.22486900267714,120.94146825788759,118.3073748698098,120.83295440673828,5385200,134.61578132634367,136.8706086366963,133.6024074690181,136.72071838378906,2408700
2023-03-06,19.049999237060547,19.190000534057617,18.489999771118164,18.610000610351562,0,295.610170842958,298.6159739722746,294.5100115246582,294.7064514160156,56736300,15.489897056137144,15.900873554982248,14.716870009868481,14.844077110290527,56252700,121.16838459148236,122.24866084427485,119.51097599681417,119.75761413574219,6485400,137.10194982766058,138.28151701427655,134.80801301354774,135.13059997558594,2177100
2023-03-07,18.639999389648438,19.739999771118164,18.510000228881836,19.59000015258789,0,294.7555328266822,295.6788870897283,290.4825687331542,291.0915832519531,65955800,14.863648167108876,15.088707189091423,14.17868758979609,14.335249900817871,66744300,119.81187256570402,120.35940952486037,117.92262355396274,118.42083740234375,6616600,135.27397199949837,135.8441933420552,133.16902010217007,133.7066650390625,1899000
2023-03-08,19.709999084472656,20.010000228881836,19.0,19.110000610351562,0,291.514049212143,293.14465340785966,289.65753761282446,292.54547119140625,50876300,14.540736194972435,15.558392011760501,14.530951751749509,15.47032642364502,71670200,119.03742913963052,121.61232425894146,118.79079101281391,121.51860809326172,8112800,134.2442972299777,137.4115021717366,134.2442972299777,137.26161193847656,2088300
2023-03-09,19.329999923706055,23.139999389648438,18.8799991607666,22.610000610351562,0,293.0463705042288,295.64946128035666,286.6614896876432,287.476806640625,71456700,15.411614522023033,16.18464243200098,14.482025261299878,14.589661598205566,87945700,121.3064976193409,123.10202291448768,118.94863768579097,119.19034576416016,8223000,137.08564218614754,139.21014857454185,134.32901340788464,134.53428649902344,3889800
2023-03-10,23.34000015258789,28.969999313354492,21.790000915527344,24.799999237060547,0,287.6438033139176,289.1369024469611,282.29034385610817,283.4396057128906,98593600,14.785365018715423,14.922357488987098,13.513295946529981,13.748139381408691,128656300,119.60469709557506,120.28542075280376,116.66970481145188,117.26163482666016,13168200,135.25766480119088,135.6063098557071,131.30843247022298,131.93405151367188,3320700
2023-03-13,24.049999237060547,30.809999465942383,23.850000381469727,26.520000457763672,0,281.65179956652383,289.254708556204,280.1390657702497,285.5416564941406,97123600,13.317590442009552,14.227609801870338,12.8674734496594,13.718782424926758,121199400,115.78180594891201,118.63294216895763,114.82484878700355,117.18270874023438,9831400,130.55574329016142,133.59586429530273,129.1904579810724,131.97315979003906,3512700
2023-03-14,26.850000381469727,27.239999771118164,22.270000457763672,23.729999542236328,0,289.0975903942777,292.65347321952765,288.2528359008066,292.1033935546875,73602500,14.442885453397915,15.20612709447459,14.227611835027874,14.8930025100708,107012500,119.07688023238373,121.3410238735698,118.86477506399353,120.68989562988281,11314600,134.2736396782287,136.6718538950016,133.63498399463498,135.8311767578125,2743200
2023-03-15,23.209999084472656,29.90999984741211,23.190000534057617,26.139999389648438,0,289.49054018983065,293.9697780669856,288.04657337567556,293.63580322265625,83631500,14.286323105630792,14.530951919541012,13.454584765062098,14.374388694763184,126199700,118.87958363663898,119.61949805761391,116.94101146654805,119.3333969116211,12602200,133.88912864398202,134.5538573460798,131.40945864234754,134.24755859375,3527100
2023-03-16,26.190000534057617,27.489999771118164,22.969999313354492,22.989999771118164,0,292.72228277573595,301.73969355398833,291.9266306468959,301.3762512207031,98198100,14.168898873684793,16.165070668443512,13.992766781876783,16.067218780517578,108646600,118.65266526477122,124.29081668776968,118.27777802630936,124.10830688476562,14744600,133.6610599268196,139.79668608297052,133.07780202148916,139.4904022216797,3730200
2023-03-17,22.920000076293945,26.139999389648438,22.579999923706055,25.510000228881836,0,301.28780293795415,303.6747589614534,297.9971274856197,299.9518737792969,89923700,16.135716213112932,16.53690731542262,15.489896298840277,15.78345012664795,79179200,124.25136092130624,125.38096028210703,122.9491118531016,123.47692108154297,9868600,139.7575800696515,140.8393732673429,137.8709378639598,138.6269073486328,2828400
2023-03-20,27.770000457763672,28.90999984741211,24.0,24.149999618530273,0,299.33411136370137,301.3410626238647,297.12053833750207,301.01641845703125,56359500,15.793232410249727,16.429268689892123,15.440967325954846,16.253135681152344,62536400,123.81234416982566,125.08499785375125,122.6778072398022,124.719970703125,6521400,138.89733021680215,140.54284118298318,137.7503694417363,140.0931854248047,2155800
2023-03-21,24.15999984741211,24.15999984741211,21.290000915527344,21.3799991607666,0,302.9545351984438,305.76821814313314,301.43945898479984,305.315673828125,49757000,16.66963599966323,17.17923142787849,15.621045694556184,16.33643913269043,76051300,125.72625112695803,126.95450415392514,123.12175316808077,125.11458587646484,11118200,141.23363116677496,142.71948200520873,138.28800254382082,140.37014770507812,2899500
2023-03-22,21.799999237060547,22.3799991607666,19.940000534057617,22.260000228881836,0,305.24677723632783,310.1461627973051,300.9967400279125,301.1639709472656,75791900,16.34623914962397,17.659426353100066,15.875844235622056,15.915042877197266,95075000,125.30203696918417,128.68591239485704,124.310546875,124.310546875,8938000,140.37343225414423,144.10434057032174,138.9397124241726,138.97555541992188,3313200
2023-03-23,21.540000915527344,24.90999984741211,20.15999984741211,22.610000610351562,0,304.90242937887336,309.06392675002587,302.0395384791688,304.73516845703125,74576000,16.679437001016233,17.806425583423632,16.29723947524531,17.140031814575195,97514400,126.68813959450102,129.19892909152085,125.5980032373712,127.6155014038086,10951000,141.39026724733102,144.67651285682123,140.26979991182978,142.7622528076172,4039800
